k,station_id,active_drone,battery_wh
8579,2,cf3,51.28
8579,3,cf8,92.50
8580,0,cf5,80.36
8580,1,cf6,95.92
8580,2,cf3,51.20
8580,3,cf8,92.35
8581,0,cf5,80.27
8581,1,cf6,95.80
8581,2,cf3,51.12
8581,3,cf8,92.20
8582,0,cf5,80.17
8582,1,cf6,95.68
8582,2,cf3,51.04
8582,3,cf8,92.05
8583,0,cf5,80.07
8583,1,cf6,95.56
8583,2,cf3,50.97
8583,3,cf8,91.90
8584,0,cf5,79.97
8584,1,cf6,95.45
8584,2,cf3,50.89
8584,3,cf8,91.76
8585,0,cf5,79.88
8585,1,cf6,95.33
8585,2,cf3,50.81
8585,3,cf8,91.61
8586,0,cf5,79.78
8586,1,cf6,95.21
8586,2,cf3,50.73
8586,3,cf8,91.46
8587,0,cf5,79.69
8587,1,cf6,95.09
8587,2,cf3,50.66
8587,3,cf8,91.32
8588,0,cf5,79.59
8588,1,cf6,94.98
8588,2,cf3,50.58
8588,3,cf8,91.18
8589,0,cf5,79.49
8589,1,cf6,94.86
8589,2,cf3,50.50
8589,3,cf8,91.03
8590,0,cf5,79.40
8590,1,cf6,94.75
8590,2,cf3,50.42
8590,3,cf8,90.89
8591,0,cf5,79.30
8591,1,cf6,94.63
8591,2,cf3,50.35
8591,3,cf8,90.75
8592,0,cf5,79.21
8592,1,cf6,94.52
8592,2,cf3,50.27
8592,3,cf8,90.60
8593,0,cf5,79.12
8593,1,cf6,94.40
8593,2,cf3,50.19
8593,3,cf8,90.46
8594,0,cf5,79.02
8594,1,cf6,94.29
8594,2,cf3,50.12
8594,3,cf8,90.32
8595,0,cf5,78.93
8595,1,cf6,94.18
8595,2,cf3,50.04
8595,3,cf8,90.18
8596,0,cf5,78.83
8596,1,cf6,94.06
8596,2,cf3,49.97
8596,3,cf8,90.04
8597,0,cf5,78.74
8597,1,cf6,93.95
8597,2,cf3,49.89
8597,3,cf8,89.91
8598,0,cf5,78.65
8598,1,cf6,93.84
8598,2,cf3,49.82
8598,3,cf8,89.77
8599,0,cf5,78.56
8599,1,cf6,93.73
8599,2,cf3,49.74
8599,3,cf8,89.63
8600,0,cf5,78.46
8600,1,cf6,93.61
8600,2,cf3,49.67
8600,3,cf8,89.49
8601,0,cf5,78.37
8601,1,cf6,93.50
8601,2,cf3,49.59
8601,3,cf8,89.36
8602,0,cf5,78.28
8602,1,cf6,93.39
8602,2,cf3,49.52
8602,3,cf8,89.22
8603,0,cf5,78.19
8603,1,cf6,93.28
8603,2,cf3,49.44
8603,3,cf8,89.09
8604,0,cf5,78.10
8604,1,cf6,93.17
8604,2,cf3,49.37
8604,3,cf8,88.95
8605,0,cf5,78.01
8605,1,cf6,93.06
8605,2,cf3,49.29
8605,3,cf8,88.82
8606,0,cf5,77.92
8606,1,cf6,92.95
8606,2,cf3,49.22
8606,3,cf8,88.69
8607,0,cf5,77.83
8607,1,cf6,92.84
8607,2,cf3,49.15
8607,3,cf8,88.55
8608,0,cf5,77.74
8608,1,cf6,92.74
8608,2,cf3,49.07
8608,3,cf8,88.42
8609,0,cf5,77.65
8609,1,cf6,92.63
8609,2,cf3,49.00
8609,3,cf8,88.29
8610,0,cf5,77.56
8610,1,cf6,92.52
8610,2,cf3,48.93
8610,3,cf8,88.16
8611,0,cf5,77.47
8611,1,cf6,92.41
8611,2,cf3,48.85
8611,3,cf8,88.03
8612,0,cf5,77.38
8612,1,cf6,92.31
8612,2,cf3,48.78
8612,3,cf8,87.90
8613,0,cf5,77.29
8613,1,cf6,92.20
8613,2,cf3,48.71
8613,3,cf8,87.77
8614,0,cf5,77.20
8614,1,cf6,92.10
8614,2,cf3,48.63
8614,3,cf8,87.65
8615,0,cf5,77.11
8615,1,cf6,91.99
8615,2,cf3,48.56
8615,3,cf8,87.52
8616,0,cf5,77.03
8616,1,cf6,91.89
8616,2,cf3,48.49
8616,3,cf8,87.39
8617,0,cf5,76.94
8617,1,cf6,91.78
8617,2,cf3,48.42
8617,3,cf8,87.27
8618,0,cf5,76.85
8618,1,cf6,91.68
8618,2,cf3,48.35
8618,3,cf8,87.14
8619,0,cf5,76.76
8619,1,cf6,91.57
8619,2,cf3,48.27
8619,3,cf8,87.02
8620,0,cf5,76.68
8620,1,cf6,91.47
8620,2,cf3,48.20
8620,3,cf8,86.89
8621,0,cf5,76.59
8621,1,cf6,91.37
8621,2,cf3,48.13
8621,3,cf8,86.77
8622,0,cf5,76.51
8622,1,cf6,91.26
8622,2,cf3,48.06
8622,3,cf8,86.65
8623,0,cf5,76.42
8623,1,cf6,91.16
8623,2,cf3,47.99
8623,3,cf8,86.52
8624,0,cf5,76.33
8624,1,cf6,91.06
8624,2,cf3,47.92
8624,3,cf8,86.40
8625,0,cf5,76.25
8625,1,cf6,90.96
8625,2,cf3,47.85
8625,3,cf8,86.28
8626,0,cf5,76.16
8626,1,cf6,90.86
8626,2,cf3,47.78
8626,3,cf8,86.16
8627,0,cf5,76.08
8627,1,cf6,90.76
8627,2,cf3,47.71
8627,3,cf8,86.04
8628,0,cf5,76.00
8628,1,cf6,90.66
8628,2,cf3,47.64
8628,3,cf8,85.92
8629,0,cf5,75.91
8629,1,cf6,90.56
8629,2,cf3,47.57
8629,3,cf8,85.81
8630,0,cf5,75.83
8630,1,cf6,90.46
8630,2,cf3,47.50
8630,3,cf8,85.69
8631,0,cf5,75.74
8631,1,cf6,90.36
8631,2,cf3,47.43
8631,3,cf8,85.57
8632,0,cf5,75.66
8632,1,cf6,90.26
8632,2,cf3,47.36
8632,3,cf8,85.45
8633,0,cf5,75.58
8633,1,cf6,90.16
8633,2,cf3,47.29
8633,3,cf8,85.34
8634,0,cf5,75.50
8634,1,cf6,90.06
8634,2,cf3,47.22
8634,3,cf8,85.22
8635,0,cf5,75.41
8635,1,cf6,89.97
8635,2,cf3,47.15
8635,3,cf8,85.11
8636,0,cf5,75.33
8636,1,cf6,89.87
8636,2,cf3,47.08
8636,3,cf8,84.99
8637,0,cf5,75.25
8637,1,cf6,89.77
8637,2,cf3,47.02
8637,3,cf8,84.88
8638,0,cf5,75.17
8638,1,cf6,89.68
8638,2,cf3,46.95
8638,3,cf8,84.77
8639,0,cf5,75.09
8639,1,cf6,89.58
8639,2,cf3,46.88
8639,3,cf8,84.66
8640,0,cf5,75.01
8640,1,cf6,89.49
8640,2,cf3,46.81
8640,3,cf8,84.55
8641,0,cf5,74.92
8641,1,cf6,89.39
8641,2,cf3,46.74
8641,3,cf8,84.43
8642,0,cf5,74.84
8642,1,cf6,89.30
8642,2,cf3,46.68
8642,3,cf8,84.32
8643,0,cf5,74.76
8643,1,cf6,89.20
8643,2,cf3,46.61
8643,3,cf8,84.22
8644,0,cf5,74.68
8644,1,cf6,89.11
8644,2,cf3,46.54
8644,3,cf8,84.11
8645,0,cf5,74.60
8645,1,cf6,89.02
8645,2,cf3,46.48
8645,3,cf8,84.00
8646,0,cf5,74.53
8646,1,cf6,88.92
8646,2,cf3,46.41
8646,3,cf8,83.89
8647,0,cf5,74.45
8647,1,cf6,88.83
8647,2,cf3,46.34
8647,3,cf8,83.78
8648,0,cf5,74.37
8648,1,cf6,88.74
8648,2,cf3,46.28
8648,3,cf8,83.68
8649,0,cf5,74.29
8649,1,cf6,88.65
8649,2,cf3,46.21
8649,3,cf8,83.57
8650,0,cf5,74.21
8650,1,cf6,88.56
8650,2,cf3,46.14
8650,3,cf4,100.00
8651,0,cf5,74.13
8651,1,cf6,88.47
8651,2,cf3,46.08
8651,3,cf4,99.85
8652,0,cf5,74.06
8652,1,cf6,88.38
8652,2,cf3,46.01
8652,3,cf4,99.70
8653,0,cf5,73.98
8653,1,cf6,88.29
8653,2,cf3,45.95
8653,3,cf4,99.55
8654,0,cf5,73.90
8654,1,cf6,88.20
8654,2,cf3,45.88
8654,3,cf4,99.41
8655,0,cf5,73.82
8655,1,cf6,88.11
8655,2,cf3,45.82
8655,3,cf4,99.26
8656,0,cf5,73.75
8656,1,cf6,88.02
8656,2,cf3,45.75
8656,3,cf4,99.11
8657,0,cf5,73.67
8657,1,cf6,87.93
8657,2,cf3,45.69
8657,3,cf4,98.97
8658,0,cf5,73.60
8658,1,cf6,87.84
8658,2,cf3,45.62
8658,3,cf4,98.82
8659,0,cf5,73.52
8659,1,cf6,87.75
8659,2,cf3,45.56
8659,3,cf4,98.68
8660,0,cf5,73.44
8660,1,cf6,87.67
8660,2,cf3,45.49
8660,3,cf4,98.53
8661,0,cf5,73.37
8661,1,cf6,87.58
8661,2,cf3,45.43
8661,3,cf4,98.39
8662,0,cf5,73.29
8662,1,cf6,87.49
8662,2,cf3,45.37
8662,3,cf4,98.25
8663,0,cf5,73.22
8663,1,cf6,87.41
8663,2,cf3,45.30
8663,3,cf4,98.11
8664,0,cf5,73.15
8664,1,cf6,87.32
8664,2,cf3,45.24
8664,3,cf4,97.97
8665,0,cf5,73.07
8665,1,cf6,87.24
8665,2,cf3,45.17
8665,3,cf4,97.83
8666,0,cf5,73.00
8666,1,cf6,87.15
8666,2,cf3,45.11
8666,3,cf4,97.69
8667,0,cf5,72.92
8667,1,cf6,87.07
8667,2,cf3,45.05
8667,3,cf4,97.55
8668,0,cf5,72.85
8668,1,cf2,100.00
8668,2,cf3,44.99
8668,3,cf4,97.41
8669,0,cf5,72.78
8669,1,cf2,99.88
8669,2,cf3,44.92
8669,3,cf4,97.27
8670,0,cf5,72.71
8670,1,cf2,99.76
8670,2,cf3,44.86
8670,3,cf4,97.13
8671,0,cf5,72.63
8671,1,cf2,99.64
8671,2,cf3,44.80
8671,3,cf4,97.00
8672,0,cf5,72.56
8672,1,cf2,99.52
8672,2,cf3,44.74
8672,3,cf4,96.86
8673,0,cf5,72.49
8673,1,cf2,99.41
8673,2,cf3,44.67
8673,3,cf4,96.72
8674,0,cf5,72.42
8674,1,cf2,99.29
8674,2,cf3,44.61
8674,3,cf4,96.59
8675,0,cf5,72.35
8675,1,cf2,99.17
8675,2,cf3,44.55
8675,3,cf4,96.46
8676,0,cf5,72.28
8676,1,cf2,99.05
8676,2,cf3,44.49
8676,3,cf4,96.32
8677,0,cf5,72.21
8677,1,cf2,98.94
8677,2,cf3,44.43
8677,3,cf4,96.19
8678,0,cf5,72.14
8678,1,cf2,98.82
8678,2,cf3,44.37
8678,3,cf4,96.06
8679,0,cf1,100.00
8679,1,cf2,98.71
8679,2,cf3,44.31
8679,3,cf4,95.93
8680,0,cf1,99.90
8680,1,cf2,98.59
8680,2,cf3,44.25
8680,3,cf4,95.79
8681,0,cf1,99.80
8681,1,cf2,98.47
8681,2,cf3,44.18
8681,3,cf4,95.66
8682,0,cf1,99.70
8682,1,cf2,98.35
8682,2,cf3,44.12
8682,3,cf4,95.52
8683,0,cf1,99.60
8683,1,cf2,98.23
8683,2,cf3,44.06
8683,3,cf4,95.38
8684,0,cf1,99.50
8684,1,cf2,98.11
8684,2,cf3,44.00
8684,3,cf4,95.25
8685,0,cf1,99.40
8685,1,cf2,97.99
8685,2,cf3,43.93
8685,3,cf4,95.10
8686,0,cf1,99.30
8686,1,cf2,97.87
8686,2,cf3,43.87
8686,3,cf4,94.96
8687,0,cf1,99.20
8687,1,cf2,97.75
8687,2,cf3,43.80
8687,3,cf4,94.82
8688,0,cf1,99.10
8688,1,cf2,97.63
8688,2,cf3,43.74
8688,3,cf4,94.67
8689,0,cf1,99.00
8689,1,cf2,97.51
8689,2,cf3,43.67
8689,3,cf4,94.53
8690,0,cf1,98.90
8690,1,cf2,97.39
8690,2,cf3,43.61
8690,3,cf4,94.38
8691,0,cf1,98.80
8691,1,cf2,97.27
8691,2,cf3,43.54
8691,3,cf4,94.23
8692,0,cf1,98.70
8692,1,cf2,97.15
8692,2,cf3,43.48
8692,3,cf4,94.08
8693,0,cf1,98.60
8693,1,cf2,97.03
8693,2,cf3,43.41
8693,3,cf4,93.93
8694,0,cf1,98.50
8694,1,cf2,96.91
8694,2,cf3,43.34
8694,3,cf4,93.78
8695,0,cf1,98.40
8695,1,cf2,96.79
8695,2,cf3,43.27
8695,3,cf4,93.63
8696,0,cf1,98.30
8696,1,cf2,96.67
8696,2,cf3,43.20
8696,3,cf4,93.48
8697,0,cf1,98.20
8697,1,cf2,96.55
8697,2,cf3,43.14
8697,3,cf4,93.33
8698,0,cf1,98.10
8698,1,cf2,96.43
8698,2,cf3,43.07
8698,3,cf4,93.18
8699,0,cf1,98.00
8699,1,cf2,96.31
8699,2,cf3,43.00
8699,3,cf4,93.03
8700,0,cf1,97.90
8700,1,cf2,96.19
8700,2,cf3,42.93
8700,3,cf4,92.88
8701,0,cf1,97.80
8701,1,cf2,96.07
8701,2,cf3,42.86
8701,3,cf4,92.73
8702,0,cf1,97.70
8702,1,cf2,95.95
8702,2,cf3,42.78
8702,3,cf4,92.58
8703,0,cf1,97.60
8703,1,cf2,95.83
8703,2,cf3,42.71
8703,3,cf4,92.43
8704,0,cf1,97.50
8704,1,cf2,95.71
8704,2,cf3,42.64
8704,3,cf4,92.28
8705,0,cf1,97.40
8705,1,cf2,95.59
8705,2,cf3,42.57
8705,3,cf4,92.13
8706,0,cf1,97.30
8706,1,cf2,95.47
8706,2,cf3,42.50
8706,3,cf4,91.98
8707,0,cf1,97.20
8707,1,cf2,95.35
8707,2,cf3,42.42
8707,3,cf4,91.83
8708,0,cf1,97.10
8708,1,cf2,95.23
8708,2,cf3,42.35
8708,3,cf4,91.68
8709,0,cf1,97.00
8709,1,cf2,95.11
8709,2,cf3,42.27
8709,3,cf4,91.53
8710,0,cf1,96.90
8710,1,cf2,94.99
8710,2,cf3,42.20
8710,3,cf4,91.38
8711,0,cf1,96.80
8711,1,cf2,94.87
8711,2,cf3,42.12
8711,3,cf4,91.23
8712,0,cf1,96.70
8712,1,cf2,94.75
8712,2,cf3,42.05
8712,3,cf4,91.08
8713,0,cf1,96.60
8713,1,cf2,94.63
8713,2,cf3,41.97
8713,3,cf4,90.93
8714,0,cf1,96.50
8714,1,cf2,94.51
8714,2,cf3,41.90
8714,3,cf4,90.78
8715,0,cf1,96.40
8715,1,cf2,94.39
8715,2,cf3,41.82
8715,3,cf4,90.63
8716,0,cf1,96.30
8716,1,cf2,94.27
8716,2,cf3,41.74
8716,3,cf4,90.48
8717,0,cf1,96.20
8717,1,cf2,94.15
8717,2,cf3,41.66
8717,3,cf4,90.33
8718,0,cf1,96.10
8718,1,cf2,94.03
8718,2,cf3,41.58
8718,3,cf4,90.18
8719,0,cf1,96.00
8719,1,cf2,93.91
8719,2,cf3,41.51
8719,3,cf4,90.03
8720,0,cf1,95.90
8720,1,cf2,93.79
8720,2,cf3,41.43
8720,3,cf4,89.88
8721,0,cf1,95.80
8721,1,cf2,93.67
8721,2,cf3,41.35
8721,3,cf4,89.73
8722,0,cf1,95.70
8722,1,cf2,93.55
8722,2,cf3,41.27
8722,3,cf4,89.58
8723,0,cf1,95.60
8723,1,cf2,93.43
8723,2,cf3,41.19
8723,3,cf4,89.43
8724,0,cf1,95.50
8724,1,cf2,93.32
8724,2,cf3,41.11
8724,3,cf4,89.28
8725,0,cf1,95.40
8725,1,cf2,93.20
8725,2,cf3,41.03
8725,3,cf4,89.13
8726,0,cf1,95.30
8726,1,cf2,93.08
8726,2,cf3,40.95
8726,3,cf4,88.99
8727,0,cf1,95.20
8727,1,cf2,92.96
8727,2,cf3,40.87
8727,3,cf4,88.84
8728,0,cf1,95.11
8728,1,cf2,92.84
8728,2,cf3,40.79
8728,3,cf4,88.69
8729,0,cf1,95.01
8729,1,cf2,92.73
8729,2,cf3,40.71
8729,3,cf4,88.55
8730,0,cf1,94.91
8730,1,cf2,92.61
8730,2,cf3,40.63
8730,3,cf4,88.40
8731,0,cf1,94.81
8731,1,cf2,92.49
8731,2,cf3,40.55
8731,3,cf4,88.26
8732,0,cf1,94.72
8732,1,cf2,92.38
8732,2,cf3,40.48
8732,3,cf4,88.12
8733,0,cf1,94.62
8733,1,cf2,92.26
8733,2,cf3,40.40
8733,3,cf4,87.97
8734,0,cf1,94.52
8734,1,cf2,92.15
8734,2,cf3,40.32
8734,3,cf4,87.83
8735,0,cf1,94.43
8735,1,cf2,92.03
8735,2,cf3,40.24
8735,3,cf4,87.69
8736,0,cf1,94.33
8736,1,cf2,91.92
8736,2,cf3,40.17
8736,3,cf4,87.55
8737,0,cf1,94.23
8737,1,cf2,91.80
8737,2,cf3,40.09
8737,3,cf4,87.41
8738,0,cf1,94.14
8738,1,cf2,91.69
8738,2,cf3,40.01
8738,3,cf4,87.27
8739,0,cf1,94.04
8739,1,cf2,91.58
8739,2,cf3,39.93
8739,3,cf4,87.13
8740,0,cf1,93.95
8740,1,cf2,91.46
8740,2,cf3,39.86
8740,3,cf4,86.99
8741,0,cf1,93.85
8741,1,cf2,91.35
8741,2,cf3,39.78
8741,3,cf4,86.85
8742,0,cf1,93.76
8742,1,cf2,91.24
8742,2,cf3,39.70
8742,3,cf4,86.71
8743,0,cf1,93.67
8743,1,cf2,91.13
8743,2,cf3,39.63
8743,3,cf4,86.58
8744,0,cf1,93.57
8744,1,cf2,91.02
8744,2,cf3,39.55
8744,3,cf4,86.44
8745,0,cf1,93.48
8745,1,cf2,90.91
8745,2,cf3,39.48
8745,3,cf4,86.31
8746,0,cf1,93.38
8746,1,cf2,90.80
8746,2,cf3,39.40
8746,3,cf4,86.17
8747,0,cf1,93.29
8747,1,cf2,90.69
8747,2,cf3,39.33
8747,3,cf4,86.04
8748,0,cf1,93.20
8748,1,cf2,90.58
8748,2,cf3,39.25
8748,3,cf4,85.90
8749,0,cf1,93.11
8749,1,cf2,90.47
8749,2,cf3,39.17
8749,3,cf4,85.77
8750,0,cf1,93.01
8750,1,cf2,90.36
8750,2,cf3,39.10
8750,3,cf4,85.64
8751,0,cf1,92.92
8751,1,cf2,90.25
8751,2,cf3,39.03
8751,3,cf4,85.51
8752,0,cf1,92.83
8752,1,cf2,90.14
8752,2,cf3,38.95
8752,3,cf4,85.38
8753,0,cf1,92.74
8753,1,cf2,90.04
8753,2,cf3,38.88
8753,3,cf4,85.25
8754,0,cf1,92.65
8754,1,cf2,89.93
8754,2,cf3,38.80
8754,3,cf4,85.12
8755,0,cf1,92.56
8755,1,cf2,89.82
8755,2,cf3,38.73
8755,3,cf4,84.99
8756,0,cf1,92.47
8756,1,cf2,89.72
8756,2,cf3,38.65
8756,3,cf4,84.86
8757,0,cf1,92.38
8757,1,cf2,89.61
8757,2,cf3,38.58
8757,3,cf4,84.73
8758,0,cf1,92.29
8758,1,cf2,89.50
8758,2,cf3,38.51
8758,3,cf4,84.60
8759,0,cf1,92.20
8759,1,cf2,89.40
8759,2,cf3,38.43
8759,3,cf4,84.48
8760,0,cf1,92.11
8760,1,cf2,89.30
8760,2,cf3,38.36
8760,3,cf4,84.35
8761,0,cf1,92.02
8761,1,cf2,89.19
8761,2,cf3,38.29
8761,3,cf4,84.23
8762,0,cf1,91.93
8762,1,cf2,89.09
8762,2,cf3,38.21
8762,3,cf4,84.10
8763,0,cf1,91.84
8763,1,cf2,88.98
8763,2,cf3,38.14
8763,3,cf4,83.98
8764,0,cf1,91.75
8764,1,cf2,88.88
8764,2,cf3,38.07
8764,3,cf4,83.85
8765,0,cf1,91.67
8765,1,cf2,88.78
8765,2,cf3,38.00
8765,3,cf4,83.73
8766,0,cf1,91.58
8766,1,cf2,88.68
8766,2,cf3,37.93
8766,3,cf4,83.61
8767,0,cf1,91.49
8767,1,cf2,88.57
8767,2,cf3,37.85
8767,3,cf4,83.49
8768,0,cf1,91.40
8768,1,cf2,88.47
8768,2,cf3,37.78
8768,3,cf4,83.37
8769,0,cf1,91.32
8769,1,cf2,88.37
8769,2,cf3,37.71
8769,3,cf4,83.25
8770,0,cf1,91.23
8770,1,cf2,88.27
8770,2,cf3,37.64
8770,3,cf4,83.13
8771,0,cf1,91.15
8771,1,cf2,88.17
8771,2,cf3,37.57
8771,3,cf4,83.01
8772,0,cf1,91.06
8772,1,cf2,88.07
8772,2,cf3,37.50
8772,3,cf4,82.89
8773,0,cf1,90.97
8773,1,cf2,87.97
8773,2,cf3,37.43
8773,3,cf4,82.77
8774,0,cf1,90.89
8774,1,cf2,87.87
8774,2,cf3,37.36
8774,3,cf4,82.65
8775,0,cf1,90.80
8775,1,cf2,87.78
8775,2,cf3,37.28
8775,3,cf4,82.54
8776,0,cf1,90.72
8776,1,cf2,87.68
8776,2,cf3,37.21
8776,3,cf4,82.42
8777,0,cf1,90.63
8777,1,cf2,87.58
8777,2,cf3,37.14
8777,3,cf4,82.31
8778,0,cf1,90.55
8778,1,cf2,87.48
8778,2,cf3,37.07
8778,3,cf4,82.19
8779,0,cf1,90.47
8779,1,cf2,87.39
8779,2,cf3,37.00
8779,3,cf4,82.08
8780,0,cf1,90.38
8780,1,cf2,87.29
8780,2,cf3,36.94
8780,3,cf4,81.97
8781,0,cf1,90.30
8781,1,cf2,87.19
8781,2,cf3,36.87
8781,3,cf4,81.85
8782,0,cf1,90.22
8782,1,cf2,87.10
8782,2,cf3,36.80
8782,3,cf4,81.74
8783,0,cf1,90.13
8783,1,cf2,87.00
8783,2,cf3,36.73
8783,3,cf4,81.63
8784,0,cf1,90.05
8784,1,cf2,86.91
8784,2,cf3,36.66
8784,3,cf4,81.52
8785,0,cf1,89.97
8785,1,cf2,86.81
8785,2,cf3,36.59
8785,3,cf4,81.41
8786,0,cf1,89.89
8786,1,cf2,86.72
8786,2,cf3,36.52
8786,3,cf4,81.30
8787,0,cf1,89.80
8787,1,cf2,86.62
8787,2,cf3,36.45
8787,3,cf4,81.19
8788,0,cf1,89.72
8788,1,cf2,86.53
8788,2,cf3,36.39
8788,3,cf4,81.08
8789,0,cf1,89.64
8789,1,cf2,86.44
8789,2,cf3,36.32
8789,3,cf4,80.97
8790,0,cf1,89.56
8790,1,cf2,86.35
8790,2,cf3,36.25
8790,3,cf4,80.87
8791,0,cf1,89.48
8791,1,cf2,86.25
8791,2,cf3,36.18
8791,3,cf4,80.76
8792,0,cf1,89.40
8792,1,cf2,86.16
8792,2,cf3,36.11
8792,3,cf4,80.66
8793,0,cf1,89.32
8793,1,cf2,86.07
8793,2,cf3,36.05
8793,3,cf8,100.00
8794,0,cf1,89.24
8794,1,cf2,85.98
8794,2,cf3,35.98
8794,3,cf8,99.85
8795,0,cf1,89.16
8795,1,cf2,85.89
8795,2,cf3,35.91
8795,3,cf8,99.70
8796,0,cf1,89.08
8796,1,cf2,85.80
8796,2,cf3,35.85
8796,3,cf8,99.55
8797,0,cf1,89.00
8797,1,cf2,85.71
8797,2,cf3,35.78
8797,3,cf8,99.41
8798,0,cf1,88.92
8798,1,cf2,85.62
8798,2,cf3,35.71
8798,3,cf8,99.26
8799,0,cf1,88.85
8799,1,cf2,85.53
8799,2,cf3,35.65
8799,3,cf8,99.11
8800,0,cf1,88.77
8800,1,cf2,85.44
8800,2,cf3,35.58
8800,3,cf8,98.97
8801,0,cf1,88.69
8801,1,cf2,85.36
8801,2,cf3,35.52
8801,3,cf8,98.82
8802,0,cf1,88.61
8802,1,cf2,85.27
8802,2,cf3,35.45
8802,3,cf8,98.68
8803,0,cf1,88.54
8803,1,cf2,85.18
8803,2,cf3,35.39
8803,3,cf8,98.53
8804,0,cf1,88.46
8804,1,cf2,85.09
8804,2,cf3,35.32
8804,3,cf8,98.39
8805,0,cf1,88.38
8805,1,cf2,85.01
8805,2,cf3,35.26
8805,3,cf8,98.25
8806,0,cf1,88.31
8806,1,cf2,84.92
8806,2,cf3,35.19
8806,3,cf8,98.11
8807,0,cf1,88.23
8807,1,cf2,84.84
8807,2,cf3,35.13
8807,3,cf8,97.97
8808,0,cf1,88.15
8808,1,cf2,84.75
8808,2,cf3,35.06
8808,3,cf8,97.83
8809,0,cf1,88.08
8809,1,cf2,84.67
8809,2,cf3,35.00
8809,3,cf8,97.69
8810,0,cf1,88.00
8810,1,cf2,84.58
8810,2,cf3,34.93
8810,3,cf8,97.55
8811,0,cf1,87.93
8811,1,cf6,100.00
8811,2,cf3,34.87
8811,3,cf8,97.41
8812,0,cf1,87.85
8812,1,cf6,99.88
8812,2,cf3,34.81
8812,3,cf8,97.27
8813,0,cf1,87.78
8813,1,cf6,99.76
8813,2,cf3,34.74
8813,3,cf8,97.13
8814,0,cf1,87.71
8814,1,cf6,99.64
8814,2,cf3,34.68
8814,3,cf8,97.00
8815,0,cf1,87.63
8815,1,cf6,99.52
8815,2,cf3,34.61
8815,3,cf8,96.86
8816,0,cf1,87.56
8816,1,cf6,99.41
8816,2,cf3,34.55
8816,3,cf8,96.72
8817,0,cf1,87.48
8817,1,cf6,99.29
8817,2,cf3,34.49
8817,3,cf8,96.59
8818,0,cf1,87.41
8818,1,cf6,99.17
8818,2,cf3,34.43
8818,3,cf8,96.46
8819,0,cf1,87.34
8819,1,cf6,99.05
8819,2,cf3,34.36
8819,3,cf8,96.32
8820,0,cf1,87.27
8820,1,cf6,98.94
8820,2,cf3,34.30
8820,3,cf8,96.19
8821,0,cf1,87.19
8821,1,cf6,98.82
8821,2,cf3,34.24
8821,3,cf8,96.06
8822,0,cf1,87.12
8822,1,cf6,98.71
8822,2,cf3,34.18
8822,3,cf8,95.93
8823,0,cf1,87.05
8823,1,cf6,98.59
8823,2,cf3,34.12
8823,3,cf8,95.79
8824,0,cf1,86.98
8824,1,cf6,98.48
8824,2,cf3,34.05
8824,3,cf8,95.66
8825,0,cf1,86.91
8825,1,cf6,98.36
8825,2,cf3,33.99
8825,3,cf8,95.53
8826,0,cf1,86.84
8826,1,cf6,98.25
8826,2,cf3,33.93
8826,3,cf8,95.41
8827,0,cf1,86.77
8827,1,cf6,98.14
8827,2,cf3,33.87
8827,3,cf8,95.28
8828,0,cf1,86.70
8828,1,cf6,98.02
8828,2,cf3,33.81
8828,3,cf8,95.15
8829,0,cf5,100.00
8829,1,cf6,97.91
8829,2,cf3,33.75
8829,3,cf8,95.02
8830,0,cf5,99.90
8830,1,cf6,97.80
8830,2,cf3,33.69
8830,3,cf8,94.89
8831,0,cf5,99.80
8831,1,cf6,97.68
8831,2,cf3,33.63
8831,3,cf8,94.76
8832,0,cf5,99.70
8832,1,cf6,97.57
8832,2,cf3,33.56
8832,3,cf8,94.63
8833,0,cf5,99.60
8833,1,cf6,97.45
8833,2,cf3,33.50
8833,3,cf8,94.50
8834,0,cf5,99.50
8834,1,cf6,97.33
8834,2,cf3,33.44
8834,3,cf8,94.36
8835,0,cf5,99.40
8835,1,cf6,97.21
8835,2,cf3,33.37
8835,3,cf8,94.23
8836,0,cf5,99.30
8836,1,cf6,97.09
8836,2,cf3,33.31
8836,3,cf8,94.09
8837,0,cf5,99.20
8837,1,cf6,96.97
8837,2,cf3,33.25
8837,3,cf8,93.95
8838,0,cf5,99.10
8838,1,cf6,96.85
8838,2,cf3,33.18
8838,3,cf8,93.81
8839,0,cf5,99.00
8839,1,cf6,96.73
8839,2,cf3,33.12
8839,3,cf8,93.67
8840,0,cf5,98.90
8840,1,cf6,96.61
8840,2,cf3,33.05
8840,3,cf8,93.53
8841,0,cf5,98.80
8841,1,cf6,96.49
8841,2,cf3,32.98
8841,3,cf8,93.38
8842,0,cf5,98.70
8842,1,cf6,96.37
8842,2,cf3,32.92
8842,3,cf8,93.23
8843,0,cf5,98.60
8843,1,cf6,96.25
8843,2,cf3,32.85
8843,3,cf8,93.09
8844,0,cf5,98.50
8844,1,cf6,96.13
8844,2,cf3,32.78
8844,3,cf8,92.94
8845,0,cf5,98.40
8845,1,cf6,96.01
8845,2,cf3,32.72
8845,3,cf8,92.79
8846,0,cf5,98.30
8846,1,cf6,95.89
8846,2,cf3,32.65
8846,3,cf8,92.64
8847,0,cf5,98.20
8847,1,cf6,95.77
8847,2,cf3,32.58
8847,3,cf8,92.49
8848,0,cf5,98.10
